distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
rademacher,64,local,0.65,3,3,0.0925759184348827,0.007252241016343016,0.02156231838754223,0.39540433144751763,0.0
rademacher,64,local,0.7,3,3,0.09538485494536912,0.0033227073297965736,0.025018250140298678,0.3944971868291559,0.0
rademacher,128,global,0.0,3,3,0.06274053306550807,0.0025347385059751007,0.01598579582741116,0.3641130816354323,0.0
rademacher,128,global,0.1,3,3,0.05825453399861713,0.000970641042861118,0.01278676991383168,0.36686518084746905,0.0
rademacher,128,global,0.2,3,3,0.06271840436917724,0.003024860768561289,0.015907149807834493,0.36795935389906637,0.0
rademacher,128,global,0.3,3,3,0.06765185558085857,0.004766770706975329,0.016832957501318458,0.3730656475586763,0.0
rademacher,128,global,0.4,3,3,0.06886007929408927,0.004721653461606642,0.015157355141935938,0.37754472629535163,0.0
rademacher,128,global,0.45,3,3,0.06794336533759947,0.005374854467913092,0.013977944944359005,0.37591468376805914,0.0
rademacher,128,global,0.5,3,3,0.06778564939974696,0.0012931568763665012,0.014982946689761745,0.38788508104615554,0.0
rademacher,128,global,0.55,3,3,0.07277415853897358,0.003626056606821925,0.018023270912080724,0.3861246934208321,0.0
rademacher,128,global,0.6,3,3,0.06664092339761668,0.0011677756127562537,0.015200473115063567,0.3910412635031938,0.0
rademacher,128,global,0.65,3,3,0.06911977606510651,0.006499799082371229,0.01854490626562554,0.4002864416198624,0.0
rademacher,128,global,0.7,3,3,0.0678637711808771,0.0031495092165475524,0.016142500898565892,0.3912360027780562,0.0
rademacher,128,local,0.0,3,3,0.056515273154520686,0.0025714318281352963,0.011826833067044802,0.36600112574619753,0.0
rademacher,128,local,0.1,3,3,0.06414930712546628,0.002139200238816066,0.013608190376126478,0.3683811504413691,0.0
rademacher,128,local,0.2,3,3,0.06085479909479612,0.00420378037265392,0.014790770929436842,0.3666802180265165,0.0
rademacher,128,local,0.3,3,3,0.06500190713914733,0.003375553131685225,0.016739686138200132,0.37028311019606786,0.0
rademacher,128,local,0.4,3,3,0.06690577734801888,0.002379210102316222,0.016405082309996825,0.3788490192375477,0.0
rademacher,128,local,0.45,3,3,0.06841399566507302,0.003694034980766989,0.01631274441818076,0.380173569442549,0.0
rademacher,128,local,0.5,3,3,0.06957938268828201,0.0022081900942930313,0.015289597886736105,0.3853896275698232,0.0
rademacher,128,local,0.55,3,3,0.07233275918632222,0.0035921492837738466,0.016320205303458398,0.3932397221188507,0.0
rademacher,128,local,0.6,3,3,0.07040570412377205,0.0021338317056087282,0.01741149589242139,0.3844122244843978,0.0
rademacher,128,local,0.65,3,3,0.06988836556975807,0.0010224590137200605,0.017496609571704638,0.39637720232091106,0.0
rademacher,128,local,0.7,3,3,0.07182876945477538,0.004006479221879344,0.01791325464325191,0.3949212398041082,0.0
rademacher,256,global,0.0,3,3,0.04242000049858815,0.0015796472770177189,0.009356586996014651,0.36663847487643175,0.0
rademacher,256,global,0.1,3,3,0.043591891599335096,0.0012016575281148685,0.011724947931140184,0.36683954378814043,0.0
rademacher,256,global,0.2,3,3,0.04823653549558854,0.005291021064750213,0.0111014089094423,0.36775798920987535,0.0
rademacher,256,global,0.3,3,3,0.05210333968153569,0.0017046700385155008,0.010543608311754188,0.37268230833549243,0.0
rademacher,256,global,0.4,3,3,0.05169465674121074,0.00243995341907278,0.01256162923583983,0.3712515816103576,0.0
rademacher,256,global,0.45,3,3,0.050271811433596304,0.002085048275917301,0.010459012619298628,0.37975955568295316,0.0
rademacher,256,global,0.5,3,3,0.05012830838307531,0.004092312425971059,0.010511739568039871,0.3884015419428638,0.0
rademacher,256,global,0.55,3,3,0.052192991483855776,0.0027912157206914905,0.01342702471467884,0.3883826442606405,0.0
rademacher,256,global,0.6,3,3,0.05556929953476356,0.00196349611451536,0.01374494578466621,0.3934053126941526,0.0
rademacher,256,global,0.65,3,3,0.053894951967653676,0.0027368493850469314,0.012806332225969318,0.3917101677012358,0.0
