beta,seed,n,k,real,imag,square
1.0001,28,1000000,2,0.04776902119063424,-0.0037493486802899095,0.002295937001037655
1.0001,28,50000,4,0.047538771812216156,0.0778799860690612,0.008325227055531124
1.0001,28,200000,4,0.12657122561634265,0.03842849114100527,0.017497024085397432
1.0001,28,1000000,4,0.014602285837192194,-0.022583964912285044,0.0007232622228303858
1.0001,28,50000,8,-0.08547520883177011,-0.039857118235187915,0.008894601198848459
1.0001,28,200000,8,0.049242602473374204,0.010576397449178059,0.002536694081353739
1.0001,28,1000000,8,-0.00697202431537957,-0.016553644814040938,0.0003226322796836685
1.0001,29,50000,1,-0.1720155376315975,-0.20453514408095494,0.07142397035090452
1.0001,29,200000,1,-0.36618071933892954,-0.09155524224893624,0.14247068159883727
1.0001,29,1000000,1,-0.057415174638778495,0.0015340621166630639,0.0032988556253792144
1.0001,29,50000,2,0.17228542713786316,0.3478562645280747,0.15068624917550186
1.0001,29,200000,2,0.3070193509226038,0.06409874380329408,0.09836953079809728
1.0001,29,1000000,2,0.10381561279540005,-0.032643135966921,0.011843255785839325
1.0001,29,50000,4,0.15699515400741082,0.23208198425019472,0.07850952579531825
1.0001,29,200000,4,0.26560983581085,0.05001899037608267,0.07305048427770937
1.0001,29,1000000,4,0.04608372608095703,-0.02963940682223528,0.0030022042462786464
1.0001,29,50000,8,-0.012764763846032263,0.1019154656814292,0.010549701341107547
1.0001,29,200000,8,0.16357200007350037,0.04308281239985683,0.02861192793232646
1.0001,29,1000000,8,0.04308815627999008,-0.023864902604202928,0.0024261227879169398
1.0001,30,50000,1,-0.15781011954642105,-0.16691446878036056,0.052764473719485665
1.0001,30,200000,1,-0.05804167546231273,-0.09435337379815072,0.012271395237565989
1.0001,30,1000000,1,-0.044808478596810336,-0.021648298762857083,0.0024764485934867294
1.0001,30,50000,2,0.11319454549219844,0.09959371295967355,0.02273191279027923
1.0001,30,200000,2,0.06730193270592992,-0.009963160721421704,0.0046288147175144005
1.0001,30,1000000,2,0.012923146306322363,0.02782364102177649,0.0009411627101632969
1.0001,30,50000,4,-0.05075120013841365,0.2839800787072273,0.08322036941805232
1.0001,30,200000,4,-0.05462462012577628,0.11176008191949927,0.015474165034538549
1.0001,30,1000000,4,-0.02632411362096348,0.0483634762499729,0.003031984792911088
1.0001,30,50000,8,-0.06366872336539958,0.058161946937167724,0.007436518406501692
1.0001,30,200000,8,-0.04217623915956673,0.024898144658632874,0.0023987527570871786
1.0001,30,1000000,8,-0.02625728933267557,0.03931772130881175,0.0022353284520172274
1.0001,31,50000,1,0.07819893349274327,-0.02291135731619003,0.0066400034934726215
1.0001,31,200000,1,0.016868442653257962,-0.1727664257907833,0.030132782238068485
1.0001,31,1000000,1,0.005261817143393858,-0.09621937448476045,0.009285854745889086
1.0001,31,50000,2,-0.1296662759933942,-0.14216545225603788,0.037024358945158854
1.0001,31,200000,2,-0.06940761887199635,0.03242644522811707,0.0058688919076123796
1.0001,31,1000000,2,-0.03341031184381106,0.045466651871487004,0.003183465369903695
1.0001,31,50000,4,-0.13475438307030876,-0.1593647693044948,0.04355587345213437
1.0001,31,200000,4,-0.06652302234435813,-0.007141494257105063,0.004476313442052235
1.0001,31,1000000,4,-0.013794183569381854,0.030706937971092457,0.0011331955399063241
1.0001,31,50000,8,-0.07505241036510689,0.07030328344094774,0.010575415964190642
1.0001,31,200000,8,0.034628906673821624,0.0456093375964784,0.0032793728534137863
1.0001,31,1000000,8,-0.0028410492628396906,0.008845746266590487,8.63187879267815e-05
1.0001,32,50000,1,0.32948067508003104,-0.16659931679827045,0.13631284760884346
1.0001,32,200000,1,0.11083526478007465,-0.015118714434792752,0.012513031445030066
1.0001,32,1000000,1,-0.03409595669762981,-0.06576329940943763,0.005487345812341987
1.0001,32,50000,2,-0.24959919636090444,0.007586441267271267,0.06235731291511109
1.0001,32,200000,2,0.03701799462729707,0.023022214813167803,0.0019003543011302379
1.0001,32,1000000,2,0.00027384257556465334,0.050650296305684496,0.002565527505609828
1.0001,32,50000,4,-0.028575016030691906,0.0494563010408174,0.0032624572537942554
1.0001,32,200000,4,-0.008341178781263245,0.04804224116237543,0.002377632199364836
1.0001,32,1000000,4,-0.038922550037843215,0.04953808230048755,0.003968986499458286
1.0001,32,50000,8,-0.054738650681727966,0.03351873102667975,0.00411982520809514
1.0001,32,200000,8,-0.05861896736652233,0.09166934281689997,0.011839451747599738
1.0001,32,1000000,8,-0.036723400824944005,0.039296158703459934,0.002892796256997008
1.0001,33,50000,1,-0.001401403463904435,0.06864716553131052,0.004714397267151791
1.0001,33,200000,1,-0.18949391438062993,0.12441282379359894,0.0513864943115906
1.0001,33,1000000,1,-0.0941324675319665,-0.007546567400789463,0.008917872123191384
1.0001,33,50000,2,-0.04602059917203135,-0.19360785373314787,0.039601896575308757
1.0001,33,200000,2,0.07103439279957867,-0.004846900898923433,0.005069377408728818
1.0001,33,1000000,2,0.0339977805852368,0.020494233825234364,0.0015758627048052846
1.0001,33,50000,4,-0.017452930536264694,-0.16921604262678386,0.028938673866573218
1.0001,33,200000,4,0.13079715654920132,0.021594413860365737,0.01757421487132903
1.0001,33,1000000,4,0.014365627240901842,0.029534551496970776,0.00107866097815176
1.0001,33,50000,8,-0.07607411937165606,-0.0695747396465612,0.010627916035059753
1.0001,33,200000,8,0.13016610376160362,0.05984705565962042,0.020524884639602264
1.0001,33,1000000,8,0.007288631382499848,0.04391860316053002,0.0019819678510020794
1.0001,34,50000,1,-0.54903653667874,0.06396362836256934,0.3055324643614903
1.0001,34,200000,1,-0.011320791405005663,-0.012598776470735665,0.0002868894865952127
1.0001,34,1000000,1,0.09646308001681234,-0.07875993702886462,0.01550825348712066
1.0001,34,50000,2,0.15765032098322057,-0.09144839748743432,0.03321643310913226
1.0001,34,200000,2,0.01831862015483394,0.05669299971159611,0.003549668060676125
1.0001,34,1000000,2,-0.05178635321500195,0.057459455019728455,0.005983415350473141
1.0001,34,50000,4,-0.014198213713055508,-0.10969610758433095,0.012234825291794704
1.0001,34,200000,4,-0.03512547488932364,0.005414712669305706,0.0012631180994916453
1.0001,34,1000000,4,-0.004695186828180675,0.00011276503719286574,2.2057495305134413e-05
1.0001,34,50000,8,-0.1353747420254478,-0.14784420027015002,0.04018422833197677
1.0001,34,200000,8,-0.04980749033785487,0.0028450460278879124,0.0024888803806563066
1.0001,34,1000000,8,-0.011680075637969562,0.012971608378856659,0.00030468679084311444
1.0001,35,50000,1,0.16309811441417146,0.3216909267196977,0.13008604725923606
1.0001,35,200000,1,0.03472578161998174,0.1721877517066819,0.030854501746920605
1.0001,35,1000000,1,0.009714716471403356,0.043930105908073336,0.0020242299212142956
1.0001,35,50000,2,-0.167476801334921,-0.16993854034566425,0.05692758648019155
1.0001,35,200000,2,-0.09739024168872441,-0.13406805145597264,0.02745910159738948
1.0001,35,1000000,2,-0.0451706937119047,-0.013250885216930595,0.002215977529446976
1.0001,35,50000,4,-0.10616613849750561,0.023196968057794455,0.01180934829054588
1.0001,35,200000,4,-0.04633324819330847,0.00259364290139519,0.0021534968716426794
1.0001,35,1000000,4,-0.0026646537512919253,0.005472973819474993,3.705382204293282e-05
1.0001,35,50000,8,-0.07616083027694825,0.06554507939764366,0.010096629501717528
1.0001,35,200000,8,-0.09064560730410355,0.011235465427328664,0.008342861806898447
1.0001,35,1000000,8,-0.0033378913475901424,-0.007931584906728325,7.405155778095769e-05
1.0001,36,50000,1,0.00555172531550194,0.4594298859592434,0.21110664176650215
1.0001,36,200000,1,-0.037897099924738095,0.14400088870155936,0.02217244612954447
1.0001,36,1000000,1,-0.08163790262595695,0.021554770540693,0.007129355278227155
1.0001,36,50000,2,-0.07080292950662505,-0.2100927303062949,0.049152010154273694
1.0001,36,200000,2,-0.16711212975185405,-0.08943326428100414,0.03592477267015644
1.0001,36,1000000,2,0.08575541121888919,-0.05949243353496309,0.010893340201232787
1.0001,36,50000,4,-0.18888587306017945,-0.05323427532606467,0.03851176111119749
1.0001,36,200000,4,-0.18161172807047563,0.035499315043856755,0.03424302114132737
1.0001,36,1000000,4,0.04977582841885675,-0.04045082060577236,0.004113901982463845
1.0001,36,50000,8,-0.011130519448719275,0.05584704041932829,0.0032427803867964055
1.0001,36,200000,8,0.030969745832427086,-0.021355597371110556,0.0014151866960021191
1.0001,36,1000000,8,0.07765486176441995,-0.050736795063543144,0.008604499928971148
1.0001,37,50000,1,-0.9202411290723301,0.07329604732142851,0.852216046189262
1.0001,37,200000,1,-0.055722020270530054,0.14899444201259768,0.02530428729367469
1.0001,37,1000000,1,-0.019376937060777134,0.06204518675274815,0.004225070889040712
1.0001,37,50000,2,0.9487095027961693,-0.17551647262601663,0.930855752858834
1.0001,37,200000,2,0.16226493949308907,-0.11947000938890724,0.04060299373208144
1.0001,37,1000000,2,0.01677356332824606,-0.01975518649697357,0.000671619820256888
1.0001,37,50000,4,0.8339977532072942,-0.28704559667632124,0.77794742692608
1.0001,37,200000,4,0.1516092350428213,-0.05241098614540875,0.025732271619003662
1.0001,37,1000000,4,0.027771121971220447,-0.008878607718297979,0.0008500648905558233
1.0001,37,50000,8,0.6100239647942236,-0.3516414688460377,0.495780960235463
1.0001,37,200000,8,0.16536241227718323,-0.0763176401696361,0.03316910959519117
1.0001,37,1000000,8,0.03566349040796605,0.008292218012652511,0.001340645427648445
1.0001,38,50000,1,0.2199716757214803,0.3023963562369927,0.13983109438512625
1.0001,38,200000,1,-0.07343647521700775,0.2815027343270765,0.0846367053259188
1.0001,38,1000000,1,-0.06601070310574335,0.04071839200820669,0.006015400372248585
1.0001,38,50000,2,-0.12816726481258056,-0.22019062003447723,0.06491075692070566
1.0001,38,200000,2,0.05350420037208614,-0.101295682671235,0.013123514785287881
1.0001,38,1000000,2,0.04013005812307469,-0.011827581421850537,0.001750313247251857
1.0001,38,50000,4,-0.03615628892314085,0.010140378088627037,0.0014101044964739452
1.0001,38,200000,4,0.035826767993302824,0.06812945892991334,0.005925180478928696
1.0001,38,1000000,4,0.011375189732725674,0.010172050295017845,0.0002328655486598802
1.0001,38,50000,8,-0.03264339761196711,0.053838248443078725,0.003964148403071649
1.0001,38,200000,8,0.03540951257802718,0.07008312690718821,0.006165478258102512
1.0001,38,1000000,8,0.0022936704451940074,0.01279682702135944,0.00016901970592575163
1.0001,39,50000,1,0.15636280757941579,0.060892680356994494,0.02815724611517651
1.0001,39,200000,1,0.2110877090977109,0.12603842412547753,0.06044370528815358
1.0001,39,1000000,1,-0.01701381636164607,0.08303450094288106,0.007184198294021132
1.0001,39,50000,2,-0.17645142191084384,0.07998592760862461,0.03753285290977076
1.0001,39,200000,2,-0.22551188560540683,0.007957279165114467,0.05091892884101766
1.0001,39,1000000,2,0.022053144343424147,-0.0048767192522166285,0.0005101235660968408
1.0001,39,50000,4,-0.1457232193961409,0.09129957047058485,0.029570868239289106
1.0001,39,200000,4,-0.03098501224052928,0.020270485787316377,0.0013709635775995448
1.0001,39,1000000,4,0.056730631764879864,0.005775857509166717,0.0032517251104085946
1.0001,39,50000,8,-0.008655706611487114,-0.03067298222218049,0.0010157530953463425
1.0001,39,200000,8,-0.017928864904375466,0.0070507461456993945,0.0003711572179704412
1.0001,39,1000000,8,0.03410868143274717,0.0007254645729256042,0.001163928447927202
1.0001,40,50000,1,0.09126309001719086,0.39560366011002623,0.16483120749193503
1.0001,40,200000,1,-0.1431802059964555,0.17663175397201908,0.051699347900419315
1.0001,40,1000000,1,-0.00512393508057505,0.034847335855168346,0.001240591526912849
1.0001,40,50000,2,0.17106229129258094,0.007942795862131152,0.029325395508375304
1.0001,40,200000,2,0.1277744686053194,-0.03524237114987168,0.017568339551637065
1.0001,40,1000000,2,0.011054685218027063,-0.01384537572112299,0.00031390049412872794
1.0001,40,50000,4,0.3021088404261005,-0.045110155322810264,0.09330467757685112
1.0001,40,200000,4,0.08770864845913272,-0.11918341068077373,0.021897492396029696
1.0001,40,1000000,4,0.01641192824293342,-0.029194042056042997,0.0011216434802212025
1.0001,40,50000,8,0.1890549667271201,-0.16443333582826578,0.06278010237580373
1.0001,40,200000,8,0.057981191225528424,-0.13575088984050399,0.021790122628419943
1.0001,40,1000000,8,0.030484896954238873,-0.06214054837374776,0.004790776694500648
1.0001,41,50000,1,0.45757301822203017,0.10237048622961589,0.2198527834557063
1.0001,41,200000,1,0.3988367963093182,0.1570364018657185,0.18373122160121197
1.0001,41,1000000,1,0.19401840324850925,-0.04108003394292492,0.03933070998785301
1.0001,41,50000,2,-0.09779122446619579,0.056360014652963766,0.012739574834280178
1.0001,41,200000,2,-0.06139306485795215,-0.03945016798022799,0.0053254241663209245
1.0001,41,1000000,2,-0.10606692862032892,0.006271682252314975,0.011289527345223952
1.0001,41,50000,4,-0.013079637632469679,-0.04850030599101307,0.002523356601818616
1.0001,41,200000,4,-0.008408018380253249,-0.02842540068259454,0.0008786981770487225
1.0001,41,1000000,4,-0.04514098359136636,-0.0025265876377733574,0.002044092044687356
1.0001,41,50000,8,-0.03175446391177103,-0.02340470101815445,0.0015561260080731688
1.0001,41,200000,8,-0.03781900622946615,-0.0032153168452206857,0.0014406154945995596
1.0001,41,1000000,8,-0.02941922051537612,-0.007200411537055158,0.0009173364620352841
1.0001,42,50000,1,0.269555719379691,-0.21707559846993202,0.11978210130138185
1.0001,42,200000,1,0.16498735691032212,0.20655954812345198,0.06988767486121869
1.0001,42,1000000,1,0.056806322827548876,-0.021944870047380705,0.0037085356345841268
1.0001,42,50000,2,-0.12819472237931354,-0.20049493527868484,0.05663210591831329
1.0001,42,200000,2,-0.0987499789331448,-0.1846279568559841,0.04383904079211168
1.0001,42,1000000,2,-0.05076344401331244,-0.016299314453162118,0.0028425948997357663
1.0001,42,50000,4,0.006086130356765971,-0.11451704738346734,0.013151195124146852
1.0001,42,200000,4,-0.0033509546614561795,-0.07964766230258831,0.006354979007410282
1.0001,42,1000000,4,-0.05954800682232137,0.029816558458368714,0.004434992274812551
1.0001,42,50000,8,0.009915663539791795,0.07443415902318296,0.0056387644129228445
1.0001,42,200000,8,-0.025889997980887584,0.003965162536676079,0.0006860145093926227
1.0001,42,1000000,8,0.015628407226043087,0.017940143436369994,0.0005660958589405651
1.0001,43,50000,1,0.4998421327102633,0.0766153974565382,0.25571207675976776
1.0001,43,200000,1,0.04796182630013333,0.12441518869044114,0.01777947595892224
1.0001,43,1000000,1,-0.013319272601854996,0.041466794454156956,0.0018968980649458273
1.0001,43,50000,2,-0.19377513729030016,0.08860472648132353,0.045399601386704826
1.0001,43,200000,2,-0.057488793187725255,0.0539435349688877,0.0062148663071206565
1.0001,43,1000000,2,-0.014407381285043047,-0.017213197046077176,0.0005038667880396887
1.0001,43,50000,4,0.04892392697148369,-0.09864997561926378,0.012125368319992409
1.0001,43,200000,4,0.12405380307886292,-0.09983665411527631,0.025356703563262615
1.0001,43,1000000,4,0.009493991865181425,-0.0041226885066648605,0.00010713244205911761
1.0001,43,50000,8,-0.013405087595896736,-0.029825409533835705,0.0010692514273146826
1.0001,43,200000,8,0.034547005262759986,-0.08324053965762634,0.008122483015118032
1.0001,43,1000000,8,-0.01326426382624192,-0.006310241258059489,0.00021575983958706615
1.0001,44,50000,1,0.2145192659229713,0.5231316534644206,0.31968524230854906
1.0001,44,200000,1,0.2810482024611807,0.01548038938543959,0.07922773456218563
1.0001,44,1000000,1,0.02959071930552961,0.07870379690074683,0.0070698983156126495
1.0001,44,50000,2,-0.027924995172954947,-0.02656458548467523,0.001485482557382175
1.0001,44,200000,2,-0.04708174009860381,0.021778378914676717,0.002690988038863713
1.0001,44,1000000,2,-0.03477542437744241,-0.05191558432992436,0.003904558036948703
1.0001,44,50000,4,-0.096075159075899,-0.057337224084097964,0.012517993457129362
1.0001,44,200000,4,-0.09143804581505649,-0.017610556186093657,0.008671047911659933
1.0001,44,1000000,4,-0.04405253669567239,-0.018482586635175206,0.0022822319980503195
1.0001,44,50000,8,-0.07268361293356851,0.05348810550372758,0.0081438850194547
1.0001,44,200000,8,-0.019375724698625578,0.028983697657781523,0.0012154734375146195
1.0001,44,1000000,8,-0.020959011393573486,-0.012832199591972617,0.0006039455049641655
1.0001,45,50000,1,0.3518899358706987,0.20844661103850146,0.1672765166205208
1.0001,45,200000,1,0.12824347062232355,0.15542761830667165,0.040604132289743175
1.0001,45,1000000,1,0.1618030610694477,0.042045048825066315,0.027948016702145626
1.0001,45,50000,2,0.0978923057775093,-0.22711970774020143,0.0611662651744319
1.0001,45,200000,2,-0.10691213468428117,-0.14136466413791823,0.0314141728095763
1.0001,45,1000000,2,0.010955698714483639,-0.02628283451044037,0.0008108147242257337
1.0001,45,50000,4,-0.15598921803378527,-0.05310929465562057,0.027153233321609325
1.0001,45,200000,4,-0.11684952792563419,0.012735378138401443,0.013816002032771637
