beta,seed,n,k,lag,real,imag
1.0001,17,50000,1,1,0.9998403404344758,-3.305536308903046e-05
1.0001,17,50000,1,64,0.9900821824348359,-0.002138377104671587
1.0001,17,50000,1,1024,0.8975558855805412,-0.06388577386296271
1.0001,17,50000,1,4096,0.6186038686389023,-0.26192134434952347
1.0001,17,200000,1,1,0.99980421487912,2.220607759146344e-06
1.0001,17,200000,1,64,0.9878394434529603,-0.00016851058984880624
1.0001,17,200000,1,1024,0.8396910376479257,-0.011496885662060665
1.0001,17,200000,1,4096,0.45497447871894536,-0.022124891840924196
1.0001,17,1000000,1,1,0.9997969520678353,8.771806933823036e-06
1.0001,17,1000000,1,64,0.9871323380248395,0.0004919327521779028
1.0001,17,1000000,1,1024,0.8127402108500255,0.0040637418288068635
1.0001,17,1000000,1,4096,0.39055031797085055,0.009533065669918392
1.0001,17,50000,4,1,0.9991991606547472,0.00012922754264435912
1.0001,17,50000,4,64,0.9498984215041328,0.005720057310757319
1.0001,17,50000,4,1024,0.6536945298247145,-0.15995901215951963
1.0001,17,50000,4,4096,0.3110986161289817,-0.26805479732974263
1.0001,17,200000,4,1,0.9991777624155171,-1.5551486954682385e-05
1.0001,17,200000,4,64,0.9482677572968564,-0.0021337024131396877
1.0001,17,200000,4,1024,0.48210711519796373,0.012045815855164841
1.0001,17,200000,4,4096,0.054008390660074776,0.0013941388658536063
1.0001,17,1000000,4,1,0.9992014781315347,3.9770629369594845e-05
1.0001,17,1000000,4,64,0.9506486647880416,0.001942250821136255
1.0001,17,1000000,4,1024,0.43862555286854754,0.02284217015202341
1.0001,17,1000000,4,4096,0.0020495300627579086,0.04349815435607117
1.0001,18,50000,1,1,0.999843101280723,-9.882952909489298e-06
1.0001,18,50000,1,64,0.9896839186158509,-0.0014046476761534986
1.0001,18,50000,1,1024,0.8619117081561104,-0.021004594959268878
1.0001,18,50000,1,4096,0.490113554260222,-0.20441290754173433
1.0001,18,200000,1,1,0.9998859592249426,-2.8132709161663553e-05
1.0001,18,200000,1,64,0.992806192258152,-0.0018918574895558354
1.0001,18,200000,1,1024,0.9004214395948994,-0.02285136385435655
1.0001,18,200000,1,4096,0.6592086361295402,-0.09609486749820535
1.0001,18,1000000,1,1,0.9998038143073109,2.2991031150683335e-05
1.0001,18,1000000,1,64,0.9875644938476191,0.0013691082812740164
1.0001,18,1000000,1,1024,0.8225976817436448,0.023769140698731095
1.0001,18,1000000,1,4096,0.4609116736386995,0.07102161277476364
1.0001,18,50000,4,1,0.9992273366910671,6.935995297751157e-05
1.0001,18,50000,4,64,0.9513764753383607,-0.0023771125882358396
1.0001,18,50000,4,1024,0.6110818536011329,-0.06698738624753962
1.0001,18,50000,4,4096,0.24450084439727035,-0.2983357969691645
1.0001,18,200000,4,1,0.9994919984122617,-9.700358048361859e-05
1.0001,18,200000,4,64,0.967678556667419,-0.007828114009270448
1.0001,18,200000,4,1024,0.6921173282688396,-0.10209804897164072
1.0001,18,200000,4,4096,0.3539288541122556,-0.16551438959033074
1.0001,18,1000000,4,1,0.9991689132115752,0.00010146975632730543
1.0001,18,1000000,4,64,0.9485055513999955,0.005798372316840347
1.0001,18,1000000,4,1024,0.44981589493595414,0.059704085640913805
1.0001,18,1000000,4,4096,0.06421383653652671,0.0628138079779983
1.0001,19,50000,1,1,0.9997828410538816,3.862483124889358e-05
1.0001,19,50000,1,64,0.9860275034456313,0.001987609959405506
1.0001,19,50000,1,1024,0.805765108262567,0.010817203658031026
1.0001,19,50000,1,4096,0.2561456517746148,-0.021120207802426374
1.0001,19,200000,1,1,0.9997391602920673,2.0328366311074954e-05
1.0001,19,200000,1,64,0.9835847279364985,0.0010472419051389087
1.0001,19,200000,1,1024,0.7553300859401995,0.013765929042026467
1.0001,19,200000,1,4096,0.24719896199804298,0.052803214943492535
1.0001,19,1000000,1,1,0.9998014890490416,1.0032386987197577e-06
1.0001,19,1000000,1,64,0.98747954303817,-5.674337341370077e-05
1.0001,19,1000000,1,1024,0.8174012907947501,-0.0026480810427905854
1.0001,19,1000000,1,4096,0.41102110217852345,0.013051484482618773
1.0001,19,50000,4,1,0.9991628513121243,0.00027777209308337035
1.0001,19,50000,4,64,0.9458837729548702,0.015228939340965657
1.0001,19,50000,4,1024,0.40561671539119504,0.05061001156398862
1.0001,19,50000,4,4096,-0.21049255101961925,-0.0479920314554217
1.0001,19,200000,4,1,0.998893892565227,0.00011559814117492279
1.0001,19,200000,4,64,0.9327625336432646,0.007263237361714366
1.0001,19,200000,4,1024,0.2756104024178592,0.06594713355337142
1.0001,19,200000,4,4096,-0.14851503755526213,0.018461088860766705
1.0001,19,1000000,4,1,0.9991976103409885,-9.397554489672498e-06
1.0001,19,1000000,4,64,0.9513201298498024,-0.0009543649791897656
1.0001,19,1000000,4,1024,0.4427949972963565,-0.0021275611695055394
1.0001,19,1000000,4,4096,0.035769962156276626,-0.01661050753748178
1.0001,20,50000,1,1,0.9997261376251009,-1.9794653106031785e-06
1.0001,20,50000,1,64,0.9823816169903103,-0.0004634458891366083
1.0001,20,50000,1,1024,0.7398214678526288,-0.030041528070849376
1.0001,20,50000,1,4096,0.28087133081634896,-0.14683928913432462
1.0001,20,200000,1,1,0.9997876445782632,2.9222136284894783e-05
1.0001,20,200000,1,64,0.9864299896824528,0.0017061882098341743
1.0001,20,200000,1,1024,0.8051860444531653,0.012310551517289398
1.0001,20,200000,1,4096,0.44028901437328666,-0.0033633686880306895
1.0001,20,1000000,1,1,0.9997822072817931,4.470728504920707e-06
1.0001,20,1000000,1,64,0.9862428114346293,0.0002187231601004967
1.0001,20,1000000,1,1024,0.802078559100399,-0.00013106365861007457
1.0001,20,1000000,1,4096,0.42772239790154937,0.014227689201078647
1.0001,20,50000,4,1,0.9988637456123062,0.00030853411136875993
1.0001,20,50000,4,64,0.9240522307322742,0.010939894140548995
1.0001,20,50000,4,1024,0.26022861742972214,-0.1287346838122549
1.0001,20,50000,4,4096,-0.09484211566285296,-0.21816610939719286
1.0001,20,200000,4,1,0.9990348314076863,0.000320274613751764
1.0001,20,200000,4,64,0.9382349592710225,0.01587469750303344
1.0001,20,200000,4,1024,0.41409251567950356,0.07272682026800918
1.0001,20,200000,4,4096,0.024691673253150085,0.027837733794670846
1.0001,20,1000000,4,1,0.9990454648669642,3.8611473329990844e-05
1.0001,20,1000000,4,64,0.9408560789013667,0.0019354955777734744
1.0001,20,1000000,4,1024,0.3956009192507812,0.020907230027723486
1.0001,20,1000000,4,4096,-0.018171084786901593,0.03171768066429744
1.0001,21,50000,1,1,0.9998048638077521,3.850776355726144e-05
1.0001,21,50000,1,64,0.9879525962643968,0.002979390240905168
1.0001,21,50000,1,1024,0.832225314569462,0.04616011613165011
1.0001,21,50000,1,4096,0.48605057348409886,0.19831634972532391
1.0001,21,200000,1,1,0.9998245527738591,1.455497625044801e-05
1.0001,21,200000,1,64,0.988967769217812,0.0013939271141840744
1.0001,21,200000,1,1024,0.8414814319090772,0.04216961666198864
1.0001,21,200000,1,4096,0.5296450185513354,0.20861068986859102
1.0001,21,1000000,1,1,0.9997980272550884,9.765673452339616e-07
1.0001,21,1000000,1,64,0.9872239554797626,9.105030416618562e-05
1.0001,21,1000000,1,1024,0.817774115512431,0.003561583959991455
1.0001,21,1000000,1,4096,0.44812136099719707,0.05161545846221173
1.0001,21,50000,4,1,0.9992747129457409,0.0002914880909552242
1.0001,21,50000,4,64,0.9577702162360424,0.020676872373246228
1.0001,21,50000,4,1024,0.3683889453399355,0.1598438592753157
1.0001,21,50000,4,4096,-0.11936151301732849,0.25994154342991116
1.0001,21,200000,4,1,0.9994455857793733,-8.074535730746186e-05
1.0001,21,200000,4,64,0.96519223581958,-0.001973639744264698
1.0001,21,200000,4,1024,0.5010077976781324,0.002717939752478341
1.0001,21,200000,4,4096,0.17400903082015992,0.1417672110687797
1.0001,21,1000000,4,1,0.9992138143636599,-2.6286367655531276e-05
1.0001,21,1000000,4,64,0.9510389530083214,-0.0015169810402276614
1.0001,21,1000000,4,1024,0.44264998933684624,-0.002569303834167927
1.0001,21,1000000,4,4096,0.025119036108087574,0.037131497325980804
1.0001,22,50000,1,1,0.999734095188898,9.529705787466016e-06
1.0001,22,50000,1,64,0.9831624019105953,0.0006752842547020466
1.0001,22,50000,1,1024,0.7608663109702564,0.01544593646610744
1.0001,22,50000,1,4096,0.27265590536851375,0.07966714017769021
1.0001,22,200000,1,1,0.9997869791296385,4.450566934768802e-06
1.0001,22,200000,1,64,0.9865500835395565,0.00019905382863851222
1.0001,22,200000,1,1024,0.7953225993843708,-0.0017299914741139802
1.0001,22,200000,1,4096,0.36447032567708604,0.05715004248176266
1.0001,22,1000000,1,1,0.9997920010833582,-2.1914541306499886e-05
1.0001,22,1000000,1,64,0.9868799071081717,-0.0014105298277212743
1.0001,22,1000000,1,1024,0.8051764767089875,-0.01838497477966041
1.0001,22,1000000,1,4096,0.3966687986873963,-0.036869601872937655
1.0001,22,50000,4,1,0.9988373502065587,0.0001442095497419859
1.0001,22,50000,4,64,0.9242292503454106,0.00974383207512303
1.0001,22,50000,4,1024,0.23667448026974586,0.1282553235407011
1.0001,22,50000,4,4096,-0.12290815128023533,0.04552834567372508
1.0001,22,200000,4,1,0.9991459040524558,3.071993103960226e-05
1.0001,22,200000,4,64,0.9457744761132154,0.002529648977397873
1.0001,22,200000,4,1024,0.39794048436282164,0.037021826487872056
1.0001,22,200000,4,4096,-0.04591022919704374,-0.021136834057209557
1.0001,22,1000000,4,1,0.9991556080185033,-6.777043145235908e-05
1.0001,22,1000000,4,64,0.9471933184068831,-0.005885807939197307
1.0001,22,1000000,4,1024,0.40776185310460783,-0.058525713333721884
1.0001,22,1000000,4,4096,-0.020922388284599223,-0.04133175765865995
1.0001,23,50000,1,1,0.9997583811377893,1.3352774602460858e-05
1.0001,23,50000,1,64,0.9849782565923021,0.0006463168130464853
1.0001,23,50000,1,1024,0.7897548386884419,-0.0031831678188155056
1.0001,23,50000,1,4096,0.5018273783936635,-0.21849467238826303
1.0001,23,200000,1,1,0.9997441336831666,-2.9895547265289486e-05
1.0001,23,200000,1,64,0.9838692105920339,-0.0016918531088903892
1.0001,23,200000,1,1024,0.7600915772365433,-0.024606406523582845
1.0001,23,200000,1,4096,0.35887761030243015,-0.07634476075357635
1.0001,23,1000000,1,1,0.9998020599295109,-1.6103243897094227e-05
1.0001,23,1000000,1,64,0.9874082047382803,-0.0010160555630407708
1.0001,23,1000000,1,1024,0.8168041446074545,-0.012423671218093324
1.0001,23,1000000,1,4096,0.4896823359614035,-0.041548759036269235
1.0001,23,50000,4,1,0.9988016095339344,-0.00010055804118149446
1.0001,23,50000,4,64,0.9277545579736202,-0.0005308649877874557
1.0001,23,50000,4,1024,0.3039097308611632,0.09509994258335853
1.0001,23,50000,4,4096,0.096438364617549,-0.2730475609246416
1.0001,23,200000,4,1,0.998966317590854,-0.00025735104367477783
1.0001,23,200000,4,64,0.9373008265294108,-0.015452900091130562
1.0001,23,200000,4,1024,0.2682331269998301,-0.11149749840191032
1.0001,23,200000,4,4096,0.005624557469603737,-0.04638742493788187
1.0001,23,1000000,4,1,0.9991969453814182,-5.766402113679822e-05
1.0001,23,1000000,4,64,0.9494757089139774,-0.0034436918733425884
1.0001,23,1000000,4,1024,0.4378754222966625,-0.05064198634026162
1.0001,23,1000000,4,4096,0.07704542080512168,-0.05194341190053681
1.0001,24,50000,1,1,0.9998517245059317,0.00013263619454094932
1.0001,24,50000,1,64,0.9902974274065459,0.008434408404495027
1.0001,24,50000,1,1024,0.8337773017656084,0.10773076679898505
1.0001,24,50000,1,4096,0.4384249484971288,0.21597728644535993
1.0001,24,200000,1,1,0.9997773326748707,5.208483833577511e-05
1.0001,24,200000,1,64,0.9857740722362097,0.002904630232003483
1.0001,24,200000,1,1024,0.7897100741871548,0.04029951864959022
1.0001,24,200000,1,4096,0.34916711322574323,0.051663148627296936
1.0001,24,1000000,1,1,0.9997848743353231,5.6862697921475165e-06
1.0001,24,1000000,1,64,0.9864541212378642,0.00017920126730626735
1.0001,24,1000000,1,1024,0.8034915637713388,0.00043609248129123247
1.0001,24,1000000,1,4096,0.42813575829135814,-0.0422775629496089
1.0001,24,50000,4,1,0.999703005980925,0.0006662201374017044
1.0001,24,50000,4,64,0.9769723052316599,0.04127940353966078
1.0001,24,50000,4,1024,0.5800387738885409,0.4010989652796366
1.0001,24,50000,4,4096,-0.21859874976978627,0.31473185738065196
1.0001,24,200000,4,1,0.9992085364873948,0.0003207353791137437
1.0001,24,200000,4,64,0.9487957182596786,0.0165613528988957
1.0001,24,200000,4,1024,0.3695004549955657,0.15233603508246787
1.0001,24,200000,4,4096,-0.1370228886558448,0.10920965064541255
1.0001,24,1000000,4,1,0.9991067057405236,7.44313502880442e-05
1.0001,24,1000000,4,64,0.9441151188640513,0.0037288914659729445
1.0001,24,1000000,4,1024,0.39265212294792495,0.02212287539020499
1.0001,24,1000000,4,4096,-0.017806140951671996,-0.005638785752959519
1.0001,25,50000,1,1,0.9998375763536135,6.917935135036151e-05
1.0001,25,50000,1,64,0.9897712757984987,0.0035518470841453204
1.0001,25,50000,1,1024,0.8307674233239972,0.04900650515267937
1.0001,25,50000,1,4096,0.41706770771001556,0.13451332531257154
1.0001,25,200000,1,1,0.9997992421716867,2.7158407950293375e-05
1.0001,25,200000,1,64,0.9874913304194282,0.0013949558981125939
1.0001,25,200000,1,1024,0.8232556131099927,0.017361197657212734
1.0001,25,200000,1,4096,0.4362557853715145,0.02685931753947099
1.0001,25,1000000,1,1,0.9998057604891997,7.4201713652757184e-06
1.0001,25,1000000,1,64,0.9875922407736644,0.0004651875775308739
1.0001,25,1000000,1,1024,0.8253625355416585,0.012057934900951967
1.0001,25,1000000,1,4096,0.45012356497189626,0.04399512014974317
1.0001,25,50000,4,1,0.9995440807657926,0.0006712904536234825
1.0001,25,50000,4,64,0.9676022785590002,0.03766331437451824
1.0001,25,50000,4,1024,0.49169157322937623,0.22310032596205648
1.0001,25,50000,4,4096,0.014867149598547817,0.24205168563075075
1.0001,25,200000,4,1,0.9991677203380257,0.00026322278402050956
1.0001,25,200000,4,64,0.9483001407512663,0.01384769753069702
1.0001,25,200000,4,1024,0.41336276442114683,0.0560761487147254
1.0001,25,200000,4,4096,-0.034699040968165826,-0.026830488899666664
1.0001,25,1000000,4,1,0.9992018154122574,-2.3622211765517646e-05
1.0001,25,1000000,4,64,0.9497703415445949,-0.000911544413815143
1.0001,25,1000000,4,1024,0.4557583190679757,0.009314172212477777
1.0001,25,1000000,4,4096,0.04284447567642325,0.050657366114051194
1.0001,26,50000,1,1,0.9998233614346229,-0.00012306032721507367
1.0001,26,50000,1,64,0.9891190922716464,-0.006927248467943599
1.0001,26,50000,1,1024,0.8336803901989315,-0.08858486875122633
1.0001,26,50000,1,4096,0.503254068882887,-0.09707537557445431
1.0001,26,200000,1,1,0.9998524942313813,-7.323779478271988e-05
1.0001,26,200000,1,64,0.9907821132274479,-0.004620301980370449
1.0001,26,200000,1,1024,0.8599646069136847,-0.061603058097159366
1.0001,26,200000,1,4096,0.5584008945201147,-0.09463662684429948
1.0001,26,1000000,1,1,0.9998176433734,-1.6829087948341394e-05
1.0001,26,1000000,1,64,0.9884974995677439,-0.0011224259656203396
1.0001,26,1000000,1,1024,0.8346199640842314,-0.011103189901275696
1.0001,26,1000000,1,4096,0.5098239900687118,-0.034840161226050624
1.0001,26,50000,4,1,0.9996315050076217,-0.0005704391964146547
1.0001,26,50000,4,64,0.9745038464412146,-0.03469210782624346
1.0001,26,50000,4,1024,0.5829655628327725,-0.366964108038087
1.0001,26,50000,4,4096,0.006190689173578656,-0.29341968838687177
1.0001,26,200000,4,1,0.9995774921661857,-0.00023109952393219178
1.0001,26,200000,4,64,0.9714867802929364,-0.01515478317311433
1.0001,26,200000,4,1024,0.611160329231245,-0.19568025912367243
1.0001,26,200000,4,4096,0.20084401494349002,-0.18348622389359012
1.0001,26,1000000,4,1,0.9992836353021667,-7.282714900756827e-05
1.0001,26,1000000,4,64,0.955342821496614,-0.004801253762211368
1.0001,26,1000000,4,1024,0.4932704337702866,-0.04282670060750325
1.0001,26,1000000,4,4096,0.08907876671035432,-0.07862616332418211
1.0001,27,50000,1,1,0.9997798594978533,-7.201886429580498e-05
1.0001,27,50000,1,64,0.9855463542820186,-0.005290322986555571
1.0001,27,50000,1,1024,0.7925393784617066,-0.07822258090893562
1.0001,27,50000,1,4096,0.38060795699842864,-0.07821731186267969
1.0001,27,200000,1,1,0.9997828378407072,-6.014766979330238e-06
1.0001,27,200000,1,64,0.9863422064660625,-0.0003170054918712129
1.0001,27,200000,1,1024,0.7993201852919471,-0.0041909113738635515
1.0001,27,200000,1,4096,0.4468289788483846,0.034618271106284286
1.0001,27,1000000,1,1,0.9997918189608985,-1.2969628677854637e-05
1.0001,27,1000000,1,64,0.9868251141538834,-0.0009742268503744909
1.0001,27,1000000,1,1024,0.8063678243367379,-0.012707433856135677
1.0001,27,1000000,1,4096,0.4267790765655181,-0.04243370178771247
1.0001,27,50000,4,1,0.9991526367357029,-0.0002952987522584538
1.0001,27,50000,4,64,0.9478791328797608,-0.021882171573300226
1.0001,27,50000,4,1024,0.3385355969031864,-0.21060751973196692
1.0001,27,50000,4,4096,-0.011062227851966361,-0.12541781315377154
1.0001,27,200000,4,1,0.9989729321006429,-0.00012420198992164232
1.0001,27,200000,4,64,0.9381525433607969,-0.007996732159649684
1.0001,27,200000,4,1024,0.3577197432348351,-0.007197661831004162
1.0001,27,200000,4,4096,0.01611020995816586,0.11095582696365647
1.0001,27,1000000,4,1,0.999127941850195,-6.0175342684678315e-05
1.0001,27,1000000,4,64,0.946206474674565,-0.004432631329531745
1.0001,27,1000000,4,1024,0.4096858032954861,-0.032113913014044336
1.0001,27,1000000,4,4096,0.030469296163029132,-0.04547180011659166
1.0001,28,50000,1,1,0.9996736410041682,-7.360907609661248e-05
1.0001,28,50000,1,64,0.978909591005498,-0.004721604227662066
1.0001,28,50000,1,1024,0.7403409349697461,-0.02147209422889685
1.0001,28,50000,1,4096,0.4876759822819172,0.06177327395808446
1.0001,28,200000,1,1,0.9998216731574258,-2.0471695292479567e-05
1.0001,28,200000,1,64,0.9883729570549948,-0.001146958515291444
1.0001,28,200000,1,1024,0.8489181555138635,-0.009845736919292254
1.0001,28,200000,1,4096,0.5576371511680879,0.013102934854161674
1.0001,28,1000000,1,1,0.9997995885858446,-1.7818441852818864e-05
1.0001,28,1000000,1,64,0.9871550092020477,-0.0011370624674441913
1.0001,28,1000000,1,1024,0.813388124225583,-0.018384002571326625
1.0001,28,1000000,1,4096,0.4678100188067419,-0.026120262158752457
1.0001,28,50000,4,1,0.9987161573549272,-0.0008337524484053435
1.0001,28,50000,4,64,0.9177803212586423,-0.052393011692692726
1.0001,28,50000,4,1024,0.16680071831536664,-0.20321807765195007
1.0001,28,50000,4,4096,0.03083782736197533,-0.02643970236246385
1.0001,28,200000,4,1,0.9992449687100636,-0.00021434055637433434
1.0001,28,200000,4,64,0.9526084256423012,-0.013240158947921826
1.0001,28,200000,4,1024,0.5439701018499015,-0.06015921901268033
1.0001,28,200000,4,4096,0.19521084634886054,0.030506645874742562
1.0001,28,1000000,4,1,0.9992181749674862,-8.120197347312032e-05
1.0001,28,1000000,4,64,0.9500832419122291,-0.005830153507765075
1.0001,28,1000000,4,1024,0.4302180636697217,-0.060060474913558703
1.0001,28,1000000,4,4096,0.06397450559412263,-0.01748490365304697
1.0001,29,50000,1,1,0.9998315541123679,4.349292525255961e-05
1.0001,29,50000,1,64,0.9888538746117912,0.003090173782029109
1.0001,29,50000,1,1024,0.8420701990066364,0.09663709563907175
1.0001,29,50000,1,4096,0.3719971509167232,0.34007935194375083
1.0001,29,200000,1,1,0.999876752103098,1.749474398346373e-05
