replicate,fourier_minus_tm_rmse
760,0.001203955109034257
761,0.0011534004623606207
762,0.0015479849382910977
763,0.0012302253403275686
764,0.0013665926961857879
765,0.0012283400756223375
766,0.0011399023526469847
767,0.0010680219225519892
768,0.0015636049296856329
769,0.0013765642147269552
770,0.001160457351830813
771,0.0012522914654027296
772,0.0012970437600723949
773,0.0015633870932146958
774,0.0014189337909982789
775,0.0011641402860415775
776,0.0011819424176053373
777,0.001089390242639564
778,0.001155622705789027
779,0.0012584722311160905
780,0.0014425703665674637
781,0.0014530299925520445
782,0.001435359732325437
783,0.001251580579707401
784,0.0010711546805284898
785,0.0011373542411808365
786,0.0014306300824607555
787,0.0011325759456126798
788,0.00138500531605045
789,0.0013011127298749943
790,0.0012618388023495411
791,0.0014745040696706232
792,0.0013330048505155092
793,0.0013242867247513065
794,0.001221140296277487
795,0.0011985978729213394
796,0.0012763347359658474
797,0.0013998853143170223
798,0.0012321141384825207
799,0.0013053083616216376
800,0.0013063850867263524
801,0.0011654005945027322
802,0.0012907154498974635
803,0.0013968570597416281
804,0.0014737009368159457
805,0.0012200078407500455
806,0.0014394521813756113
807,0.0011422070820224413
808,0.0011050554627850871
809,0.0013387002761315963
810,0.0014436665534575276
811,0.0011431631187909025
812,0.0015758085972446656
813,0.0012052304021492846
814,0.0012375241041292155
815,0.0012978958073159564
816,0.0011428746119287252
817,0.0012671586063875912
818,0.001300570474176027
819,0.0014133723628970835
820,0.0012994612292627306
821,0.0012017016396878614
822,0.0012372310233447362
823,0.001418777036626193
824,0.001249255009651175
825,0.0012728901268782794
826,0.0013839986435256906
827,0.0011637996555500967
828,0.0013126677782185116
829,0.0010535089055217198
830,0.0011961993161548664
831,0.0013079890693654236
832,0.0010773125614126982
833,0.0011452246119013864
834,0.0012950943838018901
835,0.0011133558583299242
836,0.0011890104084292584
837,0.0012225391686527393
838,0.0011191180321338825
839,0.0012541918497144203
840,0.0012780747892704013
841,0.0012715945067253652
842,0.001273742703089865
843,0.0012988915930492926
844,0.0014931539176909862
845,0.0013421554992391746
846,0.0013110963890858318
847,0.0012968443973702135
848,0.001318007311922112
849,0.0012058847790424637
850,0.0013341474283954837
851,0.001162801730633778
852,0.0011297925861587423
853,0.0013778095573107492
854,0.0013619864200179925
855,0.0013144697321541565
856,0.0013105774798690313
857,0.0011847466337134372
858,0.0015499419029397505
859,0.0015364583172633635
860,0.0011289508019465173
861,0.00146778547115171
862,0.0012315408720323883
863,0.0015654126882272419
864,0.0012810391378862806
865,0.0011627207081956466
866,0.0010834887045514188
867,0.0013830555872839639
868,0.0008638906089464419
869,0.0012408543524637348
870,0.0012676896456581249
871,0.0015382603783528372
872,0.0013732319679393566
873,0.0012864257647038676
874,0.0012421093347242341
875,0.0012719753579911637
876,0.001484622628308679
877,0.0011756719073718759
878,0.0013124591236824575
879,0.0014206105813045849
880,0.0016146226506315027
881,0.001216237224468648
882,0.0010933722290115877
883,0.0013712883949057112
884,0.0012671020989612626
885,0.0012362025187762252
886,0.0012676664785134899
887,0.0013303156590066735
888,0.0015384434699521616
889,0.0011231478685460128
890,0.0012610379199429788
891,0.0009768331787957697
892,0.0011836941698970104
893,0.0012110158241970194
894,0.001343511002591158
