stage,group,beta,gamma0,condition,seed,dtype,t,theoretical_scale,status,n,median,estimated_scale,ks,tail10,tail100,absolute_error,floored_error
B,wide,0.9,10.0,5,2,float64,4096,2.1206033877303886e-188,記述的評価,4096,-3.894386069804465e-190,2.1597111873972973e-188,0.01231015940532365,0.062255859375,0.005126953125,3.910779966690874e-190,3.910779966690874e-178
B,wide,0.9,10.0,5,3,float64,0,10.0,記述的評価,4096,-0.1345919621521331,10.111393928938735,0.008708285192384035,0.064453125,0.0068359375,0.11139392893873534,0.011139392893873534
B,wide,0.9,10.0,5,3,float64,1,0.999999969540041,記述的評価,4096,-0.04811302375767172,0.9874377238113841,0.017282794307387106,0.068115234375,0.005126953125,0.01256224572865694,0.012562246111302442
B,wide,0.9,10.0,5,3,float64,2,0.7162978568506896,記述的評価,4096,-0.03448926221510781,0.7249606539712012,0.016063608536916185,0.06396484375,0.004638671875,0.008662797120511656,0.012093847604959948
B,wide,0.9,10.0,5,3,float64,4,0.4709284073279897,記述的評価,4096,-0.010217077764263737,0.4554591460862779,0.009887069917298597,0.054443359375,0.00390625,0.015469261241711774,0.032848435135784504
B,wide,0.9,10.0,5,3,float64,8,0.26460335854897554,記述的評価,4096,-0.01388508240464741,0.2562544444806786,0.017096398686869907,0.066650390625,0.005126953125,0.008348914068296964,0.03155256272664302
B,wide,0.9,10.0,5,3,float64,16,0.1056340312444838,記述的評価,4096,-0.003822984435397083,0.10159089768513388,0.019490054786798217,0.06103515625,0.005126953125,0.004043133559349918,0.03827491492767441
B,wide,0.9,10.0,5,3,float64,32,0.019281037745553228,記述的評価,4096,-0.0005465931987485764,0.01864154677451124,0.018267365190650198,0.0634765625,0.007568359375,0.0006394909710419894,0.03316683362592736
B,wide,0.9,10.0,5,3,float64,64,0.0006617008030846117,記述的評価,4096,-1.4738522852238424e-05,0.000636152836178304,0.017280894373903122,0.0625,0.006103515625,2.5547966906307737e-05,0.03860954495931134
B,wide,0.9,10.0,5,3,float64,128,7.801569749438006e-07,記述的評価,4096,-1.7376990488474988e-08,7.500363688800541e-07,0.017280594383685566,0.0625,0.006103515625,3.0120606063746464e-08,0.038608391684143095
B,wide,0.9,10.0,5,3,float64,256,1.0844841369807913e-12,記述的評価,4096,-2.41554855477528e-14,1.0426139486467351e-12,0.017280594383268566,0.0625,0.006103515625,4.187018833405616e-14,0.03860839168254037
B,wide,0.9,10.0,5,3,float64,512,2.09558663664479e-24,記述的評価,4096,-4.6676489760802915e-26,2.0146794069725108e-24,0.017280594383268344,0.0625,0.006103515625,8.090722967227912e-26,8.090722967227912e-14
B,wide,0.9,10.0,5,3,float64,1024,7.82474968453785e-48,記述的評価,4096,-1.7428620804527718e-49,7.522648683899374e-48,0.017280594383268122,0.0625,0.006103515625,3.021010006384767e-49,3.021010006384767e-37
B,wide,0.9,10.0,5,3,float64,2048,1.0909381245759572e-94,記述的評価,4096,-2.4299239798058708e-96,1.0488187581609117e-94,0.017280594383268344,0.0625,0.006103515625,4.211936641504551e-96,4.211936641504552e-84
B,wide,0.9,10.0,5,3,float64,4096,2.1206033877303886e-188,記述的評価,4096,-4.723370562841538e-190,2.0387303015335684e-188,0.017280594383268677,0.0625,0.006103515625,8.18730861968202e-190,8.18730861968202e-178
B,wide,0.9,10.0,5,4,float64,0,10.0,記述的評価,4096,-0.2954709630095582,10.222154508619347,0.011684637734824865,0.066650390625,0.0078125,0.22215450861934727,0.022215450861934726
B,wide,0.9,10.0,5,4,float64,1,0.999999969540041,記述的評価,4096,-0.06664404255663353,0.9635520016741319,0.023194343662730932,0.064453125,0.00537109375,0.03644796786590909,0.03644796897611273
B,wide,0.9,10.0,5,4,float64,2,0.7162978568506896,記述的評価,4096,-0.039391457387572354,0.7392841892175843,0.023323434378438868,0.067138671875,0.00927734375,0.022986332366894735,0.032090466482696985
B,wide,0.9,10.0,5,4,float64,4,0.4709284073279897,記述的評価,4096,-0.014762777373563171,0.4792412765135097,0.015750408835081497,0.05517578125,0.00439453125,0.008312869185519989,0.01765208693331232
B,wide,0.9,10.0,5,4,float64,8,0.26460335854897554,記述的評価,4096,-0.0021944623260279888,0.2636159941384256,0.008532984933521726,0.064208984375,0.007568359375,0.000987364410549918,0.0037314885796023117
B,wide,0.9,10.0,5,4,float64,16,0.1056340312444838,記述的評価,4096,-0.00015748707022121577,0.10368208761833034,0.009944273805265857,0.068115234375,0.009521484375,0.00195194362615346,0.018478359702431505
B,wide,0.9,10.0,5,4,float64,32,0.019281037745553228,記述的評価,4096,-0.0006249377660250003,0.018661304282892525,0.01521740101905783,0.06494140625,0.005615234375,0.0006197334626607022,0.03214212174879596
B,wide,0.9,10.0,5,4,float64,64,0.0006617008030846117,記述的評価,4096,-2.2536380353995365e-05,0.0006405084711458571,0.01607273799162523,0.065185546875,0.007080078125,2.119233193875465e-05,0.0320270609314113
B,wide,0.9,10.0,5,4,float64,128,7.801569749438006e-07,記述的評価,4096,-2.6570808427950213e-08,7.551717529154742e-07,0.016073461943481915,0.065185546875,0.007080078125,2.4985222028326416e-08,0.03202589072555078
B,wide,0.9,10.0,5,4,float64,256,1.0844841369807913e-12,記述的評価,4096,-3.693566957978968e-14,1.0497525665180154e-12,0.016073461944488332,0.065185546875,0.007080078125,3.47315704627759e-14,0.03202589072392405
B,wide,0.9,10.0,5,4,float64,512,2.09558663664479e-24,記述的評価,4096,-7.137208645801127e-26,2.028473608017087e-24,0.016073461944488332,0.065185546875,0.007080078125,6.711302862770306e-26,6.711302862770306e-14
B,wide,0.9,10.0,5,4,float64,1024,7.82474968453785e-48,記述的評価,4096,-2.664975531106109e-49,7.574155106198776e-48,0.0160734619444885,0.065185546875,0.007080078125,2.5059457833907385e-49,2.5059457833907385e-37
B,wide,0.9,10.0,5,4,float64,2048,1.0909381245759572e-94,記述的評価,4096,-3.715548132729094e-96,1.0559998594117224e-94,0.016073461944488554,0.065185546875,0.007080078125,3.493826516423481e-96,3.4938265164234808e-84
B,wide,0.9,10.0,5,4,float64,4096,2.1206033877303886e-188,記述的評価,4096,-7.22241140908267e-190,2.0526891753661504e-188,0.016073461944488554,0.065185546875,0.007080078125,6.791421236423813e-190,6.791421236423813e-178
B,wide,1.0,0.1,6,0,float64,0,0.1,記述的評価,4096,-0.003225110204633238,0.09906239180071837,0.014740261741471528,0.061767578125,0.006591796875,0.0009376081992816393,0.009376081992816393
B,wide,1.0,0.1,6,0,float64,1,0.09966799462495582,記述的評価,4096,-0.0029181073923689,0.09870613980199618,0.01384958489005117,0.065185546875,0.008056640625,0.000961854822959643,0.009650588702813176
B,wide,1.0,0.1,6,0,float64,2,0.09933927642943538,記述的評価,4096,-0.004258108014015607,0.09818571373417187,0.01710901576861029,0.066650390625,0.0087890625,0.0011535626952635103,0.011612352502717608
B,wide,1.0,0.1,6,0,float64,4,0.09869148716977952,記述的評価,4096,-0.002312151706930504,0.09786279140270365,0.011664149383949662,0.06201171875,0.0087890625,0.0008286957670758655,0.008396831285460878
B,wide,1.0,0.1,6,0,float64,8,0.09743306323410574,記述的評価,4096,-0.0027342712066836476,0.09586210528246368,0.013222314085785614,0.05859375,0.004638671875,0.0015709579516420547,0.016123458500606314
B,wide,1.0,0.1,6,0,float64,16,0.09505427794350066,記述的評価,4096,-0.0029182316441389395,0.09457332784748154,0.014617131691932295,0.063720703125,0.0087890625,0.0004809500960191171,0.005059741722566018
B,wide,1.0,0.1,6,0,float64,32,0.09077688566113973,記述的評価,4096,-0.002288596986302454,0.09125390397930581,0.01272205483656419,0.062255859375,0.007568359375,0.0004770183181660864,0.0052548433964428355
B,wide,1.0,0.1,6,0,float64,64,0.0837113975900024,記述的評価,4096,-0.004890553471620905,0.08242735357830548,0.021957726233496067,0.0625,0.007080078125,0.0012840440116969193,0.015338938886026577
B,wide,1.0,0.1,6,0,float64,128,0.07344307881912676,記述的評価,4096,-0.0027647697751679965,0.07176573581245756,0.016527781751906667,0.0615234375,0.005859375,0.0016773430066692047,0.022838680426240175
B,wide,1.0,0.1,6,0,float64,256,0.06077188074098574,記述的評価,4096,-0.0011953725219970683,0.05988619801637597,0.013714464999835196,0.060302734375,0.00634765625,0.0008856827246097668,0.014573890322476808
B,wide,1.0,0.1,6,0,float64,512,0.04759305187625156,記述的評価,4096,0.00019575077317529572,0.04809932462375569,0.009850010688208899,0.06494140625,0.005126953125,0.0005062727475041301,0.010637534840600439
B,wide,1.0,0.1,6,0,float64,1024,0.03573999421138929,記述的評価,4096,-0.00020879668441393828,0.035794331905870405,0.009500046514622773,0.063232421875,0.00537109375,5.433769448111303e-05,0.001520361031949949
B,wide,1.0,0.1,6,0,float64,2048,0.026121131896239175,記述的評価,4096,-0.0003921610137675417,0.025857476672651182,0.01448217602020696,0.06689453125,0.0078125,0.0002636552235879934,0.010093560441228564
B,wide,1.0,0.1,6,0,float64,4096,0.0187944657064536,記述的評価,4096,-0.00044058809140101106,0.01900672942321402,0.011119307306515669,0.0576171875,0.004638671875,0.0002122637167604191,0.011293947914014522
B,wide,1.0,0.1,6,1,float64,0,0.1,記述的評価,4096,0.0018046932606945862,0.10374539709434152,0.014283775962101508,0.061279296875,0.00634765625,0.0037453970943415182,0.03745397094341518
B,wide,1.0,0.1,6,1,float64,1,0.09966799462495582,記述的評価,4096,0.0001638189963391334,0.10346404567546141,0.010238664664795838,0.058349609375,0.005615234375,0.0037960510505055944,0.03808696126364223
B,wide,1.0,0.1,6,1,float64,2,0.09933927642943538,記述的評価,4096,0.0005564092043486406,0.1030994108219177,0.011807751669093203,0.0595703125,0.005615234375,0.0037601343924823227,0.03785143729281434
B,wide,1.0,0.1,6,1,float64,4,0.09869148716977952,記述的評価,4096,0.0021242828364418593,0.10228053999593945,0.01567534663433945,0.060791015625,0.0078125,0.0035890528261599275,0.03636638710272609
B,wide,1.0,0.1,6,1,float64,8,0.09743306323410574,記述的評価,4096,0.002124295617886339,0.10157736932664505,0.01605476888210078,0.064453125,0.005615234375,0.00414430609253931,0.04253490504123477
B,wide,1.0,0.1,6,1,float64,16,0.09505427794350066,記述的評価,4096,0.00180472464055288,0.09864654862122187,0.015062276990106982,0.061767578125,0.00634765625,0.003592270677721207,0.037791783341475885
B,wide,1.0,0.1,6,1,float64,32,0.09077688566113973,記述的評価,4096,0.0007018993631226862,0.0939325882815516,0.015553238129879077,0.064453125,0.005615234375,0.003155702620411871,0.03476328359833545
B,wide,1.0,0.1,6,1,float64,64,0.0837113975900024,記述的評価,4096,-0.0028182885418055886,0.08458817392745085,0.017885904362237193,0.0595703125,0.00537109375,0.0008767763374484538,0.010473798821788715
B,wide,1.0,0.1,6,1,float64,128,0.07344307881912676,記述的評価,4096,-0.0028097792105255225,0.07449112949124181,0.020328133191397146,0.06201171875,0.006591796875,0.0010480506721150529,0.01427024423494225
B,wide,1.0,0.1,6,1,float64,256,0.06077188074098574,記述的評価,4096,-0.0008850518443523476,0.061874957501692224,0.012220072760586786,0.067626953125,0.0078125,0.0011030767607064854,0.01815110454468046
B,wide,1.0,0.1,6,1,float64,512,0.04759305187625156,記述的評価,4096,0.00011774213719366964,0.04625809090327791,0.009529977711866588,0.068359375,0.008056640625,0.0013349609729736492,0.028049492947935555
B,wide,1.0,0.1,6,1,float64,1024,0.03573999421138929,記述的評価,4096,-0.0006846710096867772,0.03574527495368536,0.014251694849654828,0.058349609375,0.005126953125,5.2807422960682304e-06,0.00014775442505207266
B,wide,1.0,0.1,6,1,float64,2048,0.026121131896239175,記述的評価,4096,-0.00014909740479300678,0.025450290639054386,0.00748081536463735,0.06640625,0.005615234375,0.0006708412571847892,0.025681936749508718
B,wide,1.0,0.1,6,1,float64,4096,0.0187944657064536,記述的評価,4096,-0.00040708546442162253,0.018027881572021738,0.011447585790023251,0.0654296875,0.0078125,0.0007665841344318622,0.040787758822461995
B,wide,1.0,0.1,6,2,float64,0,0.1,記述的評価,4096,0.0017148489416754622,0.09936080963666147,0.01868435747307562,0.067626953125,0.00634765625,0.0006391903633385376,0.006391903633385376
B,wide,1.0,0.1,6,2,float64,1,0.09966799462495582,記述的評価,4096,0.0012980644954764865,0.09879732109569397,0.016687620646051338,0.071044921875,0.00830078125,0.000870673529261845,0.00873573841370174
B,wide,1.0,0.1,6,2,float64,2,0.09933927642943538,記述的評価,4096,0.000487007195470936,0.09894910083838301,0.012888194216991389,0.06591796875,0.0078125,0.0003901755910523663,0.00392770719776204
B,wide,1.0,0.1,6,2,float64,4,0.09869148716977952,記述的評価,4096,0.0004397602686846832,0.09764803238918116,0.01314738160400325,0.063232421875,0.00439453125,0.001043454780598363,0.010572895500128616
B,wide,1.0,0.1,6,2,float64,8,0.09743306323410574,記述的評価,4096,0.00102148152474382,0.09574753610930378,0.014616923686833094,0.062744140625,0.005859375,0.0016855271248019527,0.01729933421832463
B,wide,1.0,0.1,6,2,float64,16,0.09505427794350066,記述的評価,4096,-0.0002902088616648446,0.09283951358257682,0.01366340691451079,0.061279296875,0.006103515625,0.0022147643609238404,0.023299996684423556
B,wide,1.0,0.1,6,2,float64,32,0.09077688566113973,記述的評価,4096,-0.0020967331710941084,0.08826838978800106,0.013634036251166326,0.067138671875,0.00732421875,0.002508495873138672,0.027633641040546546
B,wide,1.0,0.1,6,2,float64,64,0.0837113975900024,記述的評価,4096,-0.00029020933801114293,0.08263413117754474,0.00984753819064732,0.060302734375,0.005126953125,0.0010772664124576586,0.012868814085912667
B,wide,1.0,0.1,6,2,float64,128,0.07344307881912676,記述的評価,4096,-0.00029020997314385243,0.0735712971424993,0.0080223196764182,0.073486328125,0.006591796875,0.00012821832337253647,0.001745819012957074
B,wide,1.0,0.1,6,2,float64,256,0.06077188074098574,記述的評価,4096,-0.0012893639708223348,0.061960800299771475,0.01290309494242875,0.05908203125,0.0048828125,0.0011889195587857365,0.01956364595417081
B,wide,1.0,0.1,6,2,float64,512,0.04759305187625156,記述的評価,4096,0.0005395615043075977,0.047129531293558444,0.009810684009432524,0.0673828125,0.0068359375,0.00046352058269311797,0.009739248995805834
B,wide,1.0,0.1,6,2,float64,1024,0.03573999421138929,記述的評価,4096,0.0010908451434259907,0.03605932449368181,0.014723401015054538,0.058837890625,0.005859375,0.00031933028229251537,0.008934816284630347
B,wide,1.0,0.1,6,2,float64,2048,0.026121131896239175,記述的評価,4096,-0.00011475817453782017,0.026148089245017547,0.008089331012088474,0.06884765625,0.0078125,2.695734877837183e-05,0.0010320130416038
B,wide,1.0,0.1,6,2,float64,4096,0.0187944657064536,記述的評価,4096,-0.00018579979952825908,0.01916865488708748,0.008884974528194256,0.06396484375,0.005859375,0.00037418918063387985,0.019909540738122268
B,wide,1.0,0.1,6,3,float64,0,0.1,記述的評価,4096,-0.004578445698858652,0.10009949808610577,0.021616896875604974,0.068359375,0.00732421875,9.949808610576483e-05,0.0009949808610576483
B,wide,1.0,0.1,6,3,float64,1,0.09966799462495582,記述的評価,4096,-0.0030659740214817087,0.10011873276687876,0.017155065854941642,0.063232421875,0.00732421875,0.0004507381419229378,0.004522396017086891
B,wide,1.0,0.1,6,3,float64,2,0.09933927642943538,記述的評価,4096,-0.003295850066190965,0.09996259037896489,0.017821131291704262,0.063720703125,0.007080078125,0.0006233139495295109,0.006274597238205932
B,wide,1.0,0.1,6,3,float64,4,0.09869148716977952,記述的評価,4096,-0.002944096257227042,0.099521494950631,0.016958787899960304,0.066162109375,0.005615234375,0.0008300077808514883,0.00841012537812528
B,wide,1.0,0.1,6,3,float64,8,0.09743306323410574,記述的評価,4096,-0.0032959217436630255,0.09900875480496996,0.017686411057635465,0.06689453125,0.007568359375,0.001575691570864221,0.01617204179528107
B,wide,1.0,0.1,6,3,float64,16,0.09505427794350066,記述的評価,4096,-0.0003558311842101667,0.09697560191282102,0.009268384822366915,0.068115234375,0.0068359375,0.0019213239693203626,0.020212914251606633
B,wide,1.0,0.1,6,3,float64,32,0.09077688566113973,記述的評価,4096,-2.1351189184437812e-05,0.09230924281775113,0.009127337797933843,0.060791015625,0.004638671875,0.0015323571566114025,0.016880477287263693
B,wide,1.0,0.1,6,3,float64,64,0.0837113975900024,記述的評価,4096,-0.0017111586191604136,0.08288220315793168,0.012843934488255604,0.06103515625,0.006103515625,0.0008291944320707179,0.009905394676742896
B,wide,1.0,0.1,6,3,float64,128,0.07344307881912676,記述的評価,4096,-0.002163496043529718,0.07501356876545459,0.01894028408303028,0.064453125,0.005126953125,0.00157048994632783,0.021383770555093173
B,wide,1.0,0.1,6,3,float64,256,0.06077188074098574,記述的評価,4096,-0.00015369568781242835,0.06215692110330824,0.013031805946297492,0.063720703125,0.005615234375,0.0013850403623225024,0.022790809588823607
B,wide,1.0,0.1,6,3,float64,512,0.04759305187625156,記述的評価,4096,0.0013934493900569006,0.047655093609693853,0.011648762267439716,0.060546875,0.00634765625,6.20417334422918e-05,0.001303588044818155
B,wide,1.0,0.1,6,3,float64,1024,0.03573999421138929,記述的評価,4096,0.001452893651170694,0.03545185834225535,0.016238339717353,0.060302734375,0.006103515625,0.0002881358691339403,0.008062001001727074
B,wide,1.0,0.1,6,3,float64,2048,0.026121131896239175,記述的評価,4096,0.0011612943364419323,0.025808364756191977,0.01815732505527068,0.062744140625,0.006103515625,0.00031276714004719805,0.011973720790109754
B,wide,1.0,0.1,6,3,float64,4096,0.0187944657064536,記述的評価,4096,0.00024676771702823036,0.018949632783925724,0.01040674661905433,0.062744140625,0.005859375,0.00015516707747212366,0.008255998329276407
B,wide,1.0,0.1,6,4,float64,0,0.1,記述的評価,4096,0.001763073252982095,0.10265546043539396,0.009377145407252208,0.06689453125,0.0068359375,0.0026554604353939554,0.026554604353939554
