stage,beta,gamma0,condition,seed,dtype,start,stop,status,n,median,estimated_scale,ks,tail10,tail100,theoretical_scale,lyapunov,theoretical_lyapunov,log_sensitivity
C,1.0005,0.038712413809077896,2,18,float64,100000,150000,記述的評価,50000,0.013730361256309439,0.051036002105628135,0.13542939618774652,0.08104,0.00856,0.038712413809077896,0.09748281299979472,0.07646363999007622,4874.140649989736
C,1.0005,0.038712413809077896,2,18,float64,150000,200000,記述的評価,50000,-0.004946536185074394,0.04181248530255256,0.08229542357769615,0.0598,0.00562,0.038712413809077896,0.06983470510542907,0.07646363999007622,3491.7352552714533
C,1.0005,0.038712413809077896,2,19,float64,0,200000,記述的評価,200000,-0.0027745751339181566,0.03917726388820161,0.03198143574115975,0.063795,0.006705,0.038712413809077896,0.07831903864911595,0.07646363999007622,15663.807729823191
C,1.0005,0.038712413809077896,2,19,float64,0,50000,記述的評価,50000,-0.006133518576385182,0.033576502433973476,0.08831754683247689,0.05374,0.00554,0.038712413809077896,0.06654462755953458,0.07646363999007622,3327.231377976729
C,1.0005,0.038712413809077896,2,19,float64,50000,100000,記述的評価,50000,-0.0027675426731187426,0.038550321658053416,0.06184682149106968,0.05278,0.00548,0.038712413809077896,0.06478800174561866,0.07646363999007622,3239.400087280933
C,1.0005,0.038712413809077896,2,19,float64,100000,150000,記述的評価,50000,0.009300208217337649,0.041973158785382235,0.11098949137581088,0.07208,0.00768,0.038712413809077896,0.0883661434978503,0.07646363999007622,4418.307174892515
C,1.0005,0.038712413809077896,2,19,float64,150000,200000,記述的評価,50000,-0.007578715041631102,0.042358942560507484,0.06275687231705801,0.07658,0.00812,0.038712413809077896,0.09357738179346028,0.07646363999007622,4678.869089673014
C,1.001,0.054723010317845995,3,0,float64,0,200000,記述的評価,200000,-0.005409714158995953,0.054737590647840145,0.03138242972145705,0.06379,0.00623,0.054723010317845995,0.10721157547972542,0.1075558663213407,21442.315095945083
C,1.001,0.054723010317845995,3,0,float64,0,50000,記述的評価,50000,0.012002389205276194,0.05189401390882359,0.10396696220835933,0.06524,0.00652,0.054723010317845995,0.11112071636898456,0.1075558663213407,5556.035818449228
C,1.001,0.054723010317845995,3,0,float64,50000,100000,記述的評価,50000,-0.01425219896785494,0.07049606617720329,0.08945780787233115,0.07816,0.00772,0.054723010317845995,0.1315171034982465,0.1075558663213407,6575.855174912324
C,1.001,0.054723010317845995,3,0,float64,100000,150000,記述的評価,50000,-0.009292153752381255,0.04532659963806168,0.07055576518277873,0.05332,0.00532,0.054723010317845995,0.08861619746399563,0.1075558663213407,4430.809873199782
C,1.001,0.054723010317845995,3,0,float64,150000,200000,記述的評価,50000,-0.005269985096880356,0.05082304619586078,0.07871160114116194,0.05844,0.00536,0.054723010317845995,0.09759228458767506,0.1075558663213407,4879.614229383753
C,1.001,0.054723010317845995,3,1,float64,0,200000,記述的評価,200000,-0.0067211219333137865,0.053896382040820125,0.04161156491368967,0.061965,0.00615,0.054723010317845995,0.10497624528015738,0.1075558663213407,20995.249056031476
C,1.001,0.054723010317845995,3,1,float64,0,50000,記述的評価,50000,-0.011619115470944151,0.044391053891570234,0.10791213603593885,0.05694,0.00566,0.054723010317845995,0.0964342291918426,0.1075558663213407,4821.711459592129
C,1.001,0.054723010317845995,3,1,float64,50000,100000,記述的評価,50000,0.006704644964517651,0.045241906451006765,0.06517153973740569,0.05064,0.005,0.054723010317845995,0.08695991166509666,0.1075558663213407,4347.995583254833
C,1.001,0.054723010317845995,3,1,float64,100000,150000,記述的評価,50000,-0.014991713588862397,0.06399766473016097,0.10718589646591586,0.06946,0.00674,0.054723010317845995,0.1173097239863777,0.1075558663213407,5865.486199318885
C,1.001,0.054723010317845995,3,1,float64,150000,200000,記述的評価,50000,-0.003562967514711994,0.06432161568683889,0.04473018774829518,0.07082,0.0072,0.054723010317845995,0.11920111627731256,0.1075558663213407,5960.055813865628
C,1.001,0.054723010317845995,3,2,float64,0,200000,記述的評価,200000,-0.004670304864608907,0.054215936386985394,0.034702349611690664,0.059565,0.006145,0.054723010317845995,0.10211501313852939,0.1075558663213407,20423.00262770588
C,1.001,0.054723010317845995,3,2,float64,0,50000,記述的評価,50000,-0.009722751127658403,0.05176897152545631,0.10067466356542287,0.06124,0.00606,0.054723010317845995,0.1054362269534253,0.1075558663213407,5271.811347671265
C,1.001,0.054723010317845995,3,2,float64,50000,100000,記述的評価,50000,-0.011980280636772877,0.0441625951327204,0.09039322543287853,0.05182,0.00524,0.054723010317845995,0.08734686215994196,0.1075558663213407,4367.343107997098
C,1.001,0.054723010317845995,3,2,float64,100000,150000,記述的評価,50000,0.007530832358750067,0.05183081856141219,0.07566939086309249,0.05748,0.00614,0.054723010317845995,0.09820702476553611,0.1075558663213407,4910.351238276806
C,1.001,0.054723010317845995,3,2,float64,150000,200000,記述的評価,50000,-0.004882291719624484,0.06544632168388033,0.054129766850605,0.06772,0.00714,0.054723010317845995,0.11746993867521426,0.1075558663213407,5873.496933760713
C,1.001,0.054723010317845995,3,3,float64,0,200000,記述的評価,200000,0.0008086797825870222,0.05851969120895967,0.022538398739335386,0.064915,0.00641,0.054723010317845995,0.10923552061228783,0.1075558663213407,21847.104122457567
C,1.001,0.054723010317845995,3,3,float64,0,50000,記述的評価,50000,0.01711325483915553,0.09189943013752128,0.12916103811945212,0.09364,0.00944,0.054723010317845995,0.15724818189419162,0.1075558663213407,7862.409094709581
C,1.001,0.054723010317845995,3,3,float64,50000,100000,記述的評価,50000,-0.00030207003844997436,0.031104277299049958,0.09947779813500168,0.03862,0.00364,0.054723010317845995,0.06566761481241803,0.1075558663213407,3283.3807406209016
C,1.001,0.054723010317845995,3,3,float64,100000,150000,記述的評価,50000,0.00781701893458252,0.05826832343757715,0.05140457799344911,0.06036,0.00568,0.054723010317845995,0.10147074781971954,0.1075558663213407,5073.537390985977
C,1.001,0.054723010317845995,3,3,float64,150000,200000,記述的評価,50000,-0.0033258967945623665,0.054027542823631085,0.03475360811878858,0.06704,0.00688,0.054723010317845995,0.11255553792282215,0.1075558663213407,5627.7768961411075
C,1.001,0.054723010317845995,3,4,float64,0,200000,記述的評価,200000,-0.0049604679162492445,0.05491560700146648,0.04303564014520456,0.065115,0.006485,0.054723010317845995,0.10909173705241056,0.1075558663213407,21818.34741048211
C,1.001,0.054723010317845995,3,4,float64,0,50000,記述的評価,50000,0.010200397889210013,0.04269877005559285,0.08108729323008124,0.06172,0.00566,0.054723010317845995,0.10104087116713505,0.1075558663213407,5052.043558356752
C,1.001,0.054723010317845995,3,4,float64,50000,100000,記述的評価,50000,-0.008024996983051282,0.05622777829631241,0.07346564014520451,0.06404,0.0067,0.054723010317845995,0.10909038827317524,0.1075558663213407,5454.5194136587625
C,1.001,0.054723010317845995,3,4,float64,100000,150000,記述的評価,50000,-0.003032053066839898,0.04742038908071516,0.07850650330864889,0.0608,0.0065,0.054723010317845995,0.10216967215466478,0.1075558663213407,5108.483607733239
C,1.001,0.054723010317845995,3,4,float64,150000,200000,記述的評価,50000,-0.017028242385933583,0.07287939621848921,0.09733502792984355,0.0739,0.00708,0.054723010317845995,0.12406601661466703,0.1075558663213407,6203.300830733351
C,1.001,0.054723010317845995,3,5,float64,0,200000,記述的評価,200000,-0.004543822821535739,0.04914194283674143,0.05469870403677579,0.05903,0.005785,0.054723010317845995,0.09997121072911455,0.1075558663213407,19994.24214582291
C,1.001,0.054723010317845995,3,5,float64,0,50000,記述的評価,50000,-0.008811417534169062,0.05741533349791024,0.05966271145176266,0.06976,0.00654,0.054723010317845995,0.11731236762846682,0.1075558663213407,5865.618381423341
C,1.001,0.054723010317845995,3,5,float64,50000,100000,記述的評価,50000,-0.004678150740452707,0.035432983907336076,0.1419374695472574,0.04566,0.0046,0.054723010317845995,0.07872480319080982,0.1075558663213407,3936.2401595404913
C,1.001,0.054723010317845995,3,5,float64,100000,150000,記述的評価,50000,0.012252204019953913,0.06261193554413777,0.08872127538122321,0.06464,0.00634,0.054723010317845995,0.10958180616597302,0.1075558663213407,5479.090308298651
C,1.001,0.054723010317845995,3,5,float64,150000,200000,記述的評価,50000,-0.01163114298225802,0.04160187338905281,0.12513099239740127,0.05606,0.00566,0.054723010317845995,0.09426586593120846,0.1075558663213407,4713.293296560423
C,1.001,0.054723010317845995,3,6,float64,0,200000,記述的評価,200000,0.0012116260407942848,0.04896688598685337,0.02269996268054053,0.064005,0.00643,0.054723010317845995,0.10752981499069895,0.1075558663213407,21505.962998139792
C,1.001,0.054723010317845995,3,6,float64,0,50000,記述的評価,50000,-0.0053504246275428834,0.06581460716507236,0.038206899842273156,0.08148,0.00798,0.054723010317845995,0.13437465121223338,0.1075558663213407,6718.732560611669
C,1.001,0.054723010317845995,3,6,float64,50000,100000,記述的評価,50000,0.013170897638178709,0.05174349293429363,0.1270754808198089,0.07372,0.00748,0.054723010317845995,0.12337762048872468,0.1075558663213407,6168.881024436234
C,1.001,0.054723010317845995,3,6,float64,100000,150000,記述的評価,50000,-0.011502423997909877,0.040205423058008755,0.11575025379680265,0.04496,0.00476,0.054723010317845995,0.07796510498287822,0.1075558663213407,3898.255249143911
C,1.001,0.054723010317845995,3,6,float64,150000,200000,記述的評価,50000,0.0014350062682902298,0.04020463777498903,0.05749949629642409,0.05586,0.0055,0.054723010317845995,0.09440188327895961,0.1075558663213407,4720.094163947981
C,1.001,0.054723010317845995,3,7,float64,0,200000,記述的評価,200000,-0.009196011212119465,0.04905285935103203,0.0777206163560984,0.06026,0.006015,0.054723010317845995,0.10185690205281513,0.1075558663213407,20371.380410563026
C,1.001,0.054723010317845995,3,7,float64,0,50000,記述的評価,50000,-0.0032734304134234586,0.04892482940750302,0.042461063684683276,0.05358,0.00476,0.054723010317845995,0.08835674174717664,0.1075558663213407,4417.837087358832
C,1.001,0.054723010317845995,3,7,float64,50000,100000,記述的評価,50000,-0.01212941733509142,0.04910621492194069,0.09302214797549313,0.06994,0.0075,0.054723010317845995,0.11827986459803089,0.1075558663213407,5913.9932299015445
C,1.001,0.054723010317845995,3,7,float64,100000,150000,記述的評価,50000,-0.015773175393333047,0.06561543458917576,0.10058591716654919,0.07128,0.00708,0.054723010317845995,0.12074939399249007,0.1075558663213407,6037.469699624504
C,1.001,0.054723010317845995,3,7,float64,150000,200000,記述的評価,50000,-0.008742467973183739,0.03198012798163005,0.15871805523506233,0.04624,0.00472,0.054723010317845995,0.08004160787356293,0.1075558663213407,4002.0803936781467
C,1.001,0.054723010317845995,3,8,float64,0,200000,記述的評価,200000,-0.0018720092902769349,0.055400601391531135,0.01906671854562275,0.066815,0.00667,0.054723010317845995,0.11302844594017221,0.1075558663213407,22605.68918803444
C,1.001,0.054723010317845995,3,8,float64,0,50000,記述的評価,50000,0.020361149167142253,0.047501339939515455,0.1741416492541833,0.06242,0.00598,0.054723010317845995,0.10649504320190287,0.1075558663213407,5324.752160095143
C,1.001,0.054723010317845995,3,8,float64,50000,100000,記述的評価,50000,-0.006234666366109302,0.05331388172530799,0.060318886827271156,0.06346,0.00632,0.054723010317845995,0.10657625150023013,0.1075558663213407,5328.812575011507
C,1.001,0.054723010317845995,3,8,float64,100000,150000,記述的評価,50000,-0.02199644559670727,0.05038368172051197,0.1736686201455797,0.06,0.00588,0.054723010317845995,0.10145374062737908,0.1075558663213407,5072.687031368954
C,1.001,0.054723010317845995,3,8,float64,150000,200000,記述的評価,50000,0.007677590105802507,0.06476005724321371,0.045958045783415225,0.08138,0.0085,0.054723010317845995,0.13758874843117674,0.1075558663213407,6879.437421558838
C,1.001,0.054723010317845995,3,9,float64,0,200000,記述的評価,200000,0.008552293774671569,0.0573815954028085,0.06087320413980235,0.06347,0.006355,0.054723010317845995,0.10760394975468476,0.1075558663213407,21520.789950936953
C,1.001,0.054723010317845995,3,9,float64,0,50000,記述的評価,50000,0.008110979387625799,0.05388112077175179,0.08975415255907787,0.05874,0.00594,0.054723010317845995,0.0991428223864404,0.1075558663213407,4957.14111932202
C,1.001,0.054723010317845995,3,9,float64,50000,100000,記述的評価,50000,0.00623530294808677,0.06435923655364652,0.05606920941586391,0.06612,0.00684,0.054723010317845995,0.11303256604027714,0.1075558663213407,5651.628302013857
C,1.001,0.054723010317845995,3,9,float64,100000,150000,記述的評価,50000,0.011380899687564712,0.05831346837477629,0.094218670768343,0.06814,0.00648,0.054723010317845995,0.11468378552232224,0.1075558663213407,5734.189276116112
C,1.001,0.054723010317845995,3,9,float64,150000,200000,記述的評価,50000,0.00691313968123602,0.053632036813921556,0.05055820413980233,0.06088,0.00616,0.054723010317845995,0.10355662506969933,0.1075558663213407,5177.8312534849665
C,1.001,0.054723010317845995,3,10,float64,0,200000,記述的評価,200000,-0.004656007507208881,0.055441700312126904,0.027938863326168517,0.064025,0.00667,0.054723010317845995,0.11011529399390674,0.1075558663213407,22023.05879878135
C,1.001,0.054723010317845995,3,10,float64,0,50000,記述的評価,50000,0.0043043766243474665,0.059482140921789314,0.03071042029393245,0.07082,0.00752,0.054723010317845995,0.12155522241626089,0.1075558663213407,6077.761120813045
C,1.001,0.054723010317845995,3,10,float64,50000,100000,記述的評価,50000,0.0009585409966589597,0.05934061451206385,0.024273016988960866,0.0658,0.00684,0.054723010317845995,0.11354684472473321,0.1075558663213407,5677.342236236661
C,1.001,0.054723010317845995,3,10,float64,100000,150000,記述的評価,50000,-0.016178790955737144,0.04349686806863225,0.12550948467516188,0.05266,0.0053,0.054723010317845995,0.09151485190239195,0.1075558663213407,4575.742595119597
C,1.001,0.054723010317845995,3,10,float64,150000,200000,記述的評価,50000,0.010240434793710888,0.058069906569552854,0.06806593961401841,0.06682,0.00702,0.054723010317845995,0.11384425693224104,0.1075558663213407,5692.212846612052
C,1.001,0.054723010317845995,3,11,float64,0,200000,記述的評価,200000,0.0019426822862362025,0.0575220979781481,0.024412972415722045,0.068385,0.00703,0.054723010317845995,0.11627577642043134,0.1075558663213407,23255.155284086268
C,1.001,0.054723010317845995,3,11,float64,0,50000,記述的評価,50000,0.011397448502333412,0.06537218610976825,0.07141439741765099,0.07214,0.00752,0.054723010317845995,0.12336539246233466,0.1075558663213407,6168.269623116733
C,1.001,0.054723010317845995,3,11,float64,50000,100000,記述的評価,50000,-0.002095835564345467,0.04560932114699685,0.06005991139100275,0.06118,0.00636,0.054723010317845995,0.10489380039346166,0.1075558663213407,5244.690019673083
C,1.001,0.054723010317845995,3,11,float64,100000,150000,記述的評価,50000,0.0002557413844204333,0.05944045180696399,0.03373730577268175,0.0723,0.00752,0.054723010317845995,0.12258296050624468,0.1075558663213407,6129.148025312234
C,1.001,0.054723010317845995,3,11,float64,150000,200000,記述的評価,50000,0.011768455371449656,0.05950928984626078,0.0904467091979243,0.06792,0.00672,0.054723010317845995,0.11426095231968428,0.1075558663213407,5713.047615984214
C,1.001,0.054723010317845995,3,12,float64,0,200000,記述的評価,200000,-0.006990503648287584,0.05704185160210875,0.04234637632385657,0.063775,0.00635,0.054723010317845995,0.10873612257539436,0.1075558663213407,21747.224515078873
