stage,beta,gamma0,condition,seed,dtype,nonfinite,first_failure_step,first_failure_index,zero_count,max_abs,min_pole
C,1.0005,0.038712413809077896,2,16,float64,0,,,0,6076.255790152077,0.00016457503197808698
C,1.0005,0.038712413809077896,2,17,float64,0,,,0,9149.054343682628,0.00010930091334593328
C,1.0005,0.038712413809077896,2,18,float64,0,,,0,18010.676691603276,5.552262228114557e-05
C,1.0005,0.038712413809077896,2,19,float64,0,,,0,4430.945243249355,0.00022568547524826066
C,1.001,0.054723010317845995,3,0,float64,0,,,0,6856.889166087358,0.0001458387278383544
C,1.001,0.054723010317845995,3,1,float64,0,,,0,6461.604765621791,0.00015476031547723146
C,1.001,0.054723010317845995,3,2,float64,0,,,0,7967.475743504596,0.00012551026535145837
C,1.001,0.054723010317845995,3,3,float64,0,,,0,1062.1076305749843,0.0009415238867749309
C,1.001,0.054723010317845995,3,4,float64,0,,,0,3020.6818441413743,0.0003310510722629445
C,1.001,0.054723010317845995,3,5,float64,0,,,0,3287.235549148863,0.0003042069709338069
C,1.001,0.054723010317845995,3,6,float64,0,,,0,15001.095703404228,6.666179713077369e-05
C,1.001,0.054723010317845995,3,7,float64,0,,,0,155073.76761826122,6.448543911297122e-06
C,1.001,0.054723010317845995,3,8,float64,0,,,0,4669.489335851586,0.0002141561770008238
C,1.001,0.054723010317845995,3,9,float64,0,,,0,10849.335548053754,9.217154292429086e-05
C,1.001,0.054723010317845995,3,10,float64,0,,,0,30561.807499945746,3.2720577787914706e-05
C,1.001,0.054723010317845995,3,11,float64,0,,,0,192481.3046997351,5.195309754846278e-06
C,1.001,0.054723010317845995,3,12,float64,0,,,0,12523.777853663942,7.984811049510654e-05
C,1.001,0.054723010317845995,3,13,float64,0,,,0,13674.12993085066,7.313079539783551e-05
C,1.001,0.054723010317845995,3,14,float64,0,,,0,29716.098964461115,3.36517926131652e-05
C,1.001,0.054723010317845995,3,15,float64,0,,,0,8119.5161976686895,0.0001231600468056815
C,1.001,0.054723010317845995,3,16,float64,0,,,0,109809.80220263275,9.10665514286535e-06
